A3075;3076;0.33;0.25;0.16;57.06;33.96;9.4;225.0;120.0;135.0;
A3076;3077;0.34;0.25;0.16;57.18;36.46;11.25;240.0;120.0;135.0;
A3077;3078;0.34;0.25;0.15;57.07;38.37;12.88;255.0;120.0;135.0;
A3078;3079;0.11;0.16;0.18;47.31;-31.28;-10.44;0.0;135.0;135.0;
A3079;3080;0.11;0.16;0.18;47.45;-30.57;-10.2;15.0;135.0;135.0;
A3080;3081;0.11;0.17;0.18;47.75;-29.53;-9.84;30.0;135.0;135.0;
A3081;3082;0.12;0.17;0.18;48.04;-27.72;-8.96;45.0;135.0;135.0;
A3082;3083;0.12;0.17;0.17;48.4;-25.3;-7.94;60.0;135.0;135.0;
A3083;3084;0.13;0.17;0.17;48.74;-22.2;-6.73;75.0;135.0;135.0;
A3084;3085;0.14;0.18;0.17;49.19;-18.5;-5.37;90.0;135.0;135.0;
A3085;3086;0.15;0.18;0.17;49.76;-14.08;-3.87;105.0;135.0;135.0;
A3086;3087;0.16;0.19;0.16;50.52;-9.39;-2.21;120.0;135.0;135.0;
A3087;3088;0.18;0.2;0.16;51.54;-3.86;-0.41;135.0;135.0;135.0;
A3088;3089;0.2;0.21;0.17;52.8;1.83;1.61;150.0;135.0;135.0;
A3089;3090;0.23;0.22;0.17;54.3;7.61;3.82;165.0;135.0;135.0;
A3090;3091;0.26;0.24;0.17;55.97;13.09;6.09;180.0;135.0;135.0;
A3091;3092;0.29;0.25;0.17;57.37;18.54;8.58;195.0;135.0;135.0;
A3092;3093;0.32;0.27;0.17;58.97;23.68;11.29;210.0;135.0;135.0;
A3093;3094;0.35;0.28;0.17;60.23;28.71;13.83;225.0;135.0;135.0;
A3094;3095;0.36;0.29;0.16;60.45;31.68;15.52;240.0;135.0;135.0;
A3095;3096;0.37;0.29;0.16;60.48;33.87;17.13;255.0;135.0;135.0;
A3096;3097;0.12;0.19;0.17;50.77;-35.5;-4.07;0.0;150.0;135.0;
A3097;3098;0.13;0.19;0.17;50.85;-35.0;-3.68;15.0;150.0;135.0;
A3098;3099;0.13;0.19;0.17;51.0;-33.94;-3.27;30.0;150.0;135.0;
A3099;3100;0.13;0.2;0.17;51.47;-32.38;-2.54;45.0;150.0;135.0;
A3100;3101;0.14;0.2;0.17;51.92;-30.22;-1.73;60.0;150.0;135.0;
A3101;3102;0.15;0.2;0.17;52.28;-27.44;-0.67;75.0;150.0;135.0;
A3102;3103;0.16;0.21;0.17;52.83;-24.09;0.49;90.0;150.0;135.0;
A3103;3104;0.17;0.22;0.17;53.53;-20.03;1.9;105.0;150.0;135.0;
A3104;3105;0.18;0.22;0.17;54.51;-15.62;3.47;120.0;150.0;135.0;
A3105;3106;0.2;0.23;0.17;55.45;-10.51;5.38;135.0;150.0;135.0;
A3106;3107;0.23;0.25;0.17;56.65;-5.0;7.15;150.0;150.0;135.0;
A3107;3108;0.25;0.26;0.17;57.92;1.01;9.11;165.0;150.0;135.0;
A3108;3109;0.28;0.27;0.17;59.3;6.74;11.08;180.0;150.0;135.0;
A3109;3110;0.31;0.29;0.17;60.63;12.47;13.3;195.0;150.0;135.0;
A3110;3111;0.34;0.31;0.17;62.17;17.95;15.81;210.0;150.0;135.0;
A3111;3112;0.38;0.32;0.17;63.48;23.51;18.23;225.0;150.0;135.0;
A3112;3113;0.39;0.32;0.17;63.75;26.86;19.95;240.0;150.0;135.0;
A3113;3114;0.4;0.33;0.16;63.89;29.5;21.47;255.0;150.0;135.0;
A3114;3115;0.14;0.22;0.17;54.0;-39.38;2.43;0.0;165.0;135.0;
A3115;3116;0.14;0.22;0.17;54.06;-38.8;2.79;15.0;165.0;135.0;
A3116;3117;0.14;0.22;0.17;54.31;-38.0;3.44;30.0;165.0;135.0;
A3117;3118;0.15;0.23;0.17;54.57;-36.61;4.05;45.0;165.0;135.0;
A3118;3119;0.15;0.23;0.17;55.02;-34.76;4.84;60.0;165.0;135.0;
A3119;3120;0.16;0.23;0.17;55.55;-32.24;5.66;75.0;165.0;135.0;
A3120;3121;0.17;0.24;0.17;56.26;-29.2;6.67;90.0;165.0;135.0;
A3121;3122;0.19;0.25;0.17;57.03;-25.53;7.78;105.0;165.0;135.0;
A3122;3123;0.2;0.26;0.17;57.98;-21.39;9.21;120.0;165.0;135.0;
A3123;3124;0.22;0.27;0.17;59.03;-16.85;10.97;135.0;165.0;135.0;
A3124;3125;0.25;0.28;0.17;60.31;-11.6;12.69;150.0;165.0;135.0;
A3125;3126;0.27;0.3;0.17;61.56;-5.85;14.75;165.0;165.0;135.0;
A3126;3127;0.3;0.31;0.18;62.85;-0.01;16.32;180.0;165.0;135.0;
A3127;3128;0.33;0.33;0.18;64.12;5.77;18.41;195.0;165.0;135.0;
A3128;3129;0.37;0.35;0.18;65.51;11.83;20.71;210.0;165.0;135.0;
A3129;3130;0.41;0.36;0.18;66.87;17.78;23.02;225.0;165.0;135.0;
A3130;3131;0.43;0.37;0.17;67.3;21.62;24.78;240.0;165.0;135.0;
A3131;3132;0.44;0.37;0.17;67.51;24.79;26.46;255.0;165.0;135.0;
A3132;3133;0.15;0.24;0.16;56.2;-41.46;7.81;0.0;180.0;135.0;
A3133;3134;0.15;0.24;0.16;56.36;-41.16;8.36;15.0;180.0;135.0;
A3134;3135;0.16;0.24;0.16;56.55;-40.45;8.91;30.0;180.0;135.0;
A3135;3136;0.16;0.25;0.16;56.92;-39.45;9.65;45.0;180.0;135.0;
A3136;3137;0.17;0.25;0.16;57.46;-37.97;10.38;60.0;180.0;135.0;
A3137;3138;0.18;0.26;0.16;58.17;-35.9;11.27;75.0;180.0;135.0;
A3138;3139;0.19;0.27;0.17;59.01;-33.33;12.24;90.0;180.0;135.0;
A3139;3140;0.2;0.28;0.17;60.07;-30.33;13.45;105.0;180.0;135.0;
A3140;3141;0.22;0.29;0.17;61.22;-26.8;14.75;120.0;180.0;135.0;
A3141;3142;0.24;0.31;0.17;62.54;-22.73;16.19;135.0;180.0;135.0;
A3142;3143;0.27;0.33;0.18;63.93;-17.94;17.88;150.0;180.0;135.0;
A3143;3144;0.3;0.34;0.18;65.27;-12.67;19.79;165.0;180.0;135.0;
A3144;3145;0.33;0.37;0.18;66.95;-7.46;21.59;180.0;180.0;135.0;
A3145;3146;0.36;0.38;0.18;68.1;-1.49;23.69;195.0;180.0;135.0;
A3146;3147;0.4;0.4;0.18;69.3;5.18;26.0;210.0;180.0;135.0;
A3147;3148;0.44;0.42;0.18;70.61;11.63;28.25;225.0;180.0;135.0;
A3148;3149;0.46;0.42;0.18;71.11;16.07;30.03;240.0;180.0;135.0;
A3149;3150;0.48;0.43;0.17;71.39;19.89;31.66;255.0;180.0;135.0;
A3150;3151;0.16;0.25;0.15;57.53;-42.36;12.25;0.0;195.0;135.0;
A3151;3152;0.16;0.25;0.15;57.27;-41.89;12.43;15.0;195.0;135.0;
A3152;3153;0.16;0.26;0.15;57.59;-41.5;13.1;30.0;195.0;135.0;
A3153;3154;0.17;0.26;0.15;57.99;-40.64;13.65;45.0;195.0;135.0;
A3154;3155;0.17;0.27;0.15;58.82;-39.62;14.53;60.0;195.0;135.0;
A3155;3156;0.18;0.28;0.16;59.61;-37.96;15.5;75.0;195.0;135.0;
A3156;3157;0.2;0.29;0.16;60.78;-36.1;16.72;90.0;195.0;135.0;
A3157;3158;0.21;0.3;0.16;62.06;-33.78;18.21;105.0;195.0;135.0;
A3158;3159;0.23;0.32;0.17;63.41;-30.76;19.52;120.0;195.0;135.0;
A3159;3160;0.26;0.34;0.17;64.87;-27.1;20.95;135.0;195.0;135.0;
A3160;3161;0.29;0.36;0.18;66.63;-23.07;22.8;150.0;195.0;135.0;
A3161;3162;0.32;0.38;0.18;68.23;-18.44;24.66;165.0;195.0;135.0;
A3162;3163;0.35;0.41;0.19;69.96;-13.48;26.53;180.0;195.0;135.0;
A3163;3164;0.39;0.43;0.19;71.53;-8.06;28.72;195.0;195.0;135.0;
A3164;3165;0.43;0.45;0.19;72.89;-1.29;30.9;210.0;195.0;135.0;
A3165;3166;0.48;0.47;0.19;74.29;5.74;33.39;225.0;195.0;135.0;
A3166;3167;0.5;0.48;0.18;74.86;10.75;35.2;240.0;195.0;135.0;
A3167;3168;0.53;0.49;0.18;75.24;15.24;36.83;255.0;195.0;135.0;
A3168;3169;0.16;0.26;0.14;57.74;-42.54;16.16;0.0;210.0;135.0;
A3169;3170;0.16;0.26;0.14;57.83;-42.49;16.53;15.0;210.0;135.0;
A3170;3171;0.16;0.26;0.14;58.07;-42.12;17.02;30.0;210.0;135.0;
A3171;3172;0.17;0.27;0.14;58.59;-41.57;17.72;45.0;210.0;135.0;
A3172;3173;0.18;0.27;0.14;59.3;-40.61;18.54;60.0;210.0;135.0;
A3173;3174;0.19;0.28;0.14;60.29;-39.27;19.53;75.0;210.0;135.0;
A3174;3175;0.2;0.3;0.15;61.46;-37.6;20.67;90.0;210.0;135.0;
A3175;3176;0.22;0.31;0.15;62.86;-35.56;22.01;105.0;210.0;135.0;
A3176;3177;0.24;0.33;0.16;64.45;-33.09;23.41;120.0;210.0;135.0;
A3177;3178;0.26;0.36;0.17;66.26;-30.14;24.82;135.0;210.0;135.0;
A3178;3179;0.29;0.38;0.17;68.13;-26.57;26.61;150.0;210.0;135.0;
A3179;3180;0.32;0.4;0.18;69.8;-22.28;28.55;165.0;210.0;135.0;
A3180;3181;0.36;0.43;0.18;71.56;-17.52;30.55;180.0;210.0;135.0;
A3181;3182;0.4;0.46;0.19;73.76;-12.63;32.87;195.0;210.0;135.0;
A3182;3183;0.46;0.5;0.19;76.04;-7.07;35.23;210.0;210.0;135.0;
A3183;3184;0.51;0.53;0.2;77.67;-0.27;37.72;225.0;210.0;135.0;
A3184;3185;0.54;0.54;0.19;78.45;5.2;39.67;240.0;210.0;135.0;
A3185;3186;0.57;0.55;0.19;79.14;9.92;41.45;255.0;210.0;135.0;
A3186;3187;0.16;0.26;0.13;57.73;-42.56;20.23;0.0;225.0;135.0;
A3187;3188;0.16;0.26;0.13;57.86;-42.53;20.38;15.0;225.0;135.0;
A3188;3189;0.16;0.26;0.13;58.07;-42.26;20.73;30.0;225.0;135.0;
A3189;3190;0.17;0.26;0.13;58.49;-41.7;21.47;45.0;225.0;135.0;
A3190;3191;0.17;0.27;0.13;59.12;-40.85;22.32;60.0;225.0;135.0;
A3191;3192;0.19;0.28;0.13;60.11;-39.56;23.15;75.0;225.0;135.0;
A3192;3193;0.2;0.3;0.13;61.34;-38.01;24.15;90.0;225.0;135.0;
A3193;3194;0.22;0.31;0.14;62.83;-36.15;25.35;105.0;225.0;135.0;
A3194;3195;0.24;0.33;0.15;64.48;-34.0;26.65;120.0;225.0;135.0;
A3195;3196;0.26;0.36;0.15;66.29;-31.51;27.93;135.0;225.0;135.0;
A3196;3197;0.29;0.38;0.16;68.3;-28.47;29.79;150.0;225.0;135.0;
A3197;3198;0.32;0.41;0.17;70.43;-24.97;31.95;165.0;225.0;135.0;
A3198;3199;0.36;0.45;0.17;72.69;-20.89;34.23;180.0;225.0;135.0;
A3199;3200;0.41;0.49;0.18;75.21;-16.57;36.66;195.0;225.0;135.0;
A3200;3201;0.47;0.53;0.19;77.86;-11.34;39.12;210.0;225.0;135.0;
A3201;3202;0.53;0.58;0.2;80.54;-5.59;41.9;225.0;225.0;135.0;
A3202;3203;0.58;0.6;0.2;81.91;-0.47;44.01;240.0;225.0;135.0;
A3203;3204;0.62;0.63;0.2;83.2;4.2;46.17;255.0;225.0;135.0;
A3204;3205;0.16;0.26;0.11;57.82;-42.21;23.67;0.0;240.0;135.0;
A3205;3206;0.16;0.26;0.11;57.92;-42.17;23.88;15.0;240.0;135.0;
A3206;3207;0.17;0.26;0.11;58.12;-41.86;24.2;30.0;240.0;135.0;
A3207;3208;0.17;0.26;0.11;58.46;-41.37;24.79;45.0;240.0;135.0;
A3208;3209;0.17;0.27;0.12;58.98;-40.55;25.42;60.0;240.0;135.0;
A3209;3210;0.18;0.28;0.12;59.89;-39.46;26.01;75.0;240.0;135.0;
A3210;3211;0.2;0.29;0.12;60.97;-38.12;26.76;90.0;240.0;135.0;
A3211;3212;0.21;0.31;0.13;62.27;-36.5;27.71;105.0;240.0;135.0;
A3212;3213;0.23;0.32;0.13;63.74;-34.64;28.9;120.0;240.0;135.0;
A3213;3214;0.25;0.35;0.14;65.38;-32.46;30.32;135.0;240.0;135.0;
A3214;3215;0.28;0.37;0.14;67.29;-29.72;32.08;150.0;240.0;135.0;
A3215;3216;0.31;0.4;0.15;69.5;-26.49;34.19;165.0;240.0;135.0;
A3216;3217;0.35;0.44;0.16;71.9;-22.77;36.54;180.0;240.0;135.0;
A3217;3218;0.39;0.47;0.16;74.43;-18.78;39.06;195.0;240.0;135.0;
A3218;3219;0.45;0.52;0.17;77.23;-13.84;41.74;210.0;240.0;135.0;
A3219;3220;0.51;0.57;0.18;80.08;-8.61;44.45;225.0;240.0;135.0;
A3220;3221;0.57;0.61;0.19;82.32;-3.39;46.8;240.0;240.0;135.0;
A3221;3222;0.63;0.65;0.2;84.38;1.68;49.33;255.0;240.0;135.0;
A3222;3223;0.16;0.26;0.1;57.9;-41.79;26.94;0.0;255.0;135.0;
A3223;3224;0.16;0.26;0.1;57.97;-41.66;27.2;15.0;255.0;135.0;
A3224;3225;0.17;0.26;0.1;58.15;-41.37;27.55;30.0;255.0;135.0;
A3225;3226;0.17;0.26;0.1;58.43;-40.85;27.98;45.0;255.0;135.0;
A3226;3227;0.17;0.27;0.11;58.89;-40.15;28.4;60.0;255.0;135.0;
A3227;3228;0.18;0.28;0.11;59.63;-39.21;28.62;75.0;255.0;135.0;
A3228;3229;0.19;0.29;0.11;60.53;-38.09;29.09;90.0;255.0;135.0;
A3229;3230;0.2;0.3;0.12;61.6;-36.73;29.85;105.0;255.0;135.0;
A3230;3231;0.22;0.31;0.12;62.87;-35.16;30.96;120.0;255.0;135.0;
A3231;3232;0.24;0.33;0.12;64.3;-33.31;32.34;135.0;255.0;135.0;
A3232;3233;0.26;0.35;0.13;66.08;-30.76;34.15;150.0;255.0;135.0;
A3233;3234;0.29;0.38;0.13;68.25;-27.76;36.07;165.0;255.0;135.0;
A3234;3235;0.33;0.42;0.14;70.64;-24.22;38.54;180.0;255.0;135.0;
A3235;3236;0.37;0.46;0.15;73.25;-20.51;41.13;195.0;255.0;135.0;
A3236;3237;0.43;0.5;0.16;76.01;-15.95;43.91;210.0;255.0;135.0;
A3237;3238;0.49;0.55;0.17;78.93;-11.1;46.66;225.0;255.0;135.0;
A3238;3239;0.56;0.6;0.18;81.88;-5.65;49.4;240.0;255.0;135.0;
A3239;3240;0.63;0.66;0.19;84.94;-0.1;52.12;255.0;255.0;135.0;
A3240;3241;0.03;0.02;0.12;16.71;18.14;-48.11;0.0;0.0;150.0;
A3241;3242;0.03;0.02;0.12;16.64;18.25;-47.49;15.0;0.0;150.0;
A3242;3243;0.03;0.02;0.11;16.96;19.37;-46.83;30.0;0.0;150.0;
A3243;3244;0.04;0.02;0.12;17.5;21.84;-46.72;45.0;0.0;150.0;
A3244;3245;0.04;0.03;0.12;18.28;24.88;-46.31;60.0;0.0;150.0;
A3245;3246;0.05;0.03;0.13;19.32;28.48;-45.81;75.0;0.0;150.0;
A3246;3247;0.05;0.03;0.13;20.53;32.24;-45.01;90.0;0.0;150.0;
A3247;3248;0.06;0.04;0.14;21.96;36.09;-44.06;105.0;0.0;150.0;
A3248;3249;0.07;0.04;0.14;23.64;39.78;-42.77;120.0;0.0;150.0;
A3249;3250;0.09;0.05;0.15;25.79;43.37;-41.04;135.0;0.0;150.0;
A3250;3251;0.1;0.05;0.15;27.63;46.48;-38.95;150.0;0.0;150.0;
A3251;3252;0.11;0.06;0.15;29.02;48.73;-36.32;165.0;0.0;150.0;
A3252;3253;0.12;0.06;0.15;30.4;50.85;-33.38;180.0;0.0;150.0;
A3253;3254;0.13;0.07;0.15;31.45;52.56;-30.23;195.0;0.0;150.0;
A3254;3255;0.14;0.07;0.14;32.62;54.49;-27.29;210.0;0.0;150.0;
A3255;3256;0.15;0.08;0.14;33.79;56.52;-24.45;225.0;0.0;150.0;
A3256;3257;0.17;0.09;0.14;35.12;58.74;-21.48;240.0;0.0;150.0;
A3257;3258;0.18;0.09;0.13;36.48;61.1;-18.48;255.0;0.0;150.0;
A3258;3259;0.03;0.02;0.12;17.65;15.44;-48.14;0.0;15.0;150.0;
A3259;3260;0.03;0.02;0.12;17.82;15.94;-47.94;15.0;15.0;150.0;
A3260;3261;0.03;0.03;0.12;18.24;17.23;-47.5;30.0;15.0;150.0;
A3261;3262;0.04;0.03;0.13;18.82;19.75;-47.44;45.0;15.0;150.0;
A3262;3263;0.04;0.03;0.13;19.66;22.92;-47.09;60.0;15.0;150.0;
A3263;3264;0.05;0.03;0.14;20.68;26.8;-46.6;75.0;15.0;150.0;
A3264;3265;0.06;0.03;0.14;21.86;30.9;-45.7;90.0;15.0;150.0;
A3265;3266;0.07;0.04;0.15;23.18;35.13;-44.51;105.0;15.0;150.0;
A3266;3267;0.08;0.04;0.15;24.78;39.12;-42.92;120.0;15.0;150.0;
A3267;3268;0.09;0.05;0.15;26.64;43.01;-41.0;135.0;15.0;150.0;
A3268;3269;0.1;0.06;0.16;28.43;46.27;-38.65;150.0;15.0;150.0;
A3269;3270;0.12;0.06;0.16;30.08;48.87;-35.88;165.0;15.0;150.0;
A3270;3271;0.13;0.07;0.16;31.43;50.91;-32.8;180.0;15.0;150.0;
A3271;3272;0.14;0.07;0.15;32.57;52.54;-29.61;195.0;15.0;150.0;
A3272;3273;0.15;0.08;0.15;33.67;54.56;-26.64;210.0;15.0;150.0;
A3273;3274;0.16;0.08;0.14;34.7;56.62;-23.85;225.0;15.0;150.0;
A3274;3275;0.17;0.09;0.14;35.9;58.91;-20.89;240.0;15.0;150.0;
A3275;3276;0.19;0.1;0.14;37.12;61.19;-17.94;255.0;15.0;150.0;
A3276;3277;0.04;0.03;0.13;20.93;9.46;-45.05;0.0;30.0;150.0;
A3277;3278;0.04;0.03;0.13;21.18;10.15;-45.07;15.0;30.0;150.0;
A3278;3279;0.04;0.03;0.14;21.67;11.57;-44.82;30.0;30.0;150.0;
A3279;3280;0.04;0.04;0.14;22.26;14.21;-44.99;45.0;30.0;150.0;
A3280;3281;0.05;0.04;0.15;23.04;17.59;-44.86;60.0;30.0;150.0;
A3281;3282;0.06;0.04;0.15;23.93;21.78;-44.52;75.0;30.0;150.0;
A3282;3283;0.06;0.04;0.15;24.94;26.27;-43.75;90.0;30.0;150.0;
A3283;3284;0.07;0.05;0.16;26.1;30.95;-42.44;105.0;30.0;150.0;
A3284;3285;0.09;0.05;0.16;27.46;35.38;-40.84;120.0;30.0;150.0;
A3285;3286;0.1;0.06;0.16;29.07;39.76;-38.82;135.0;30.0;150.0;
A3286;3287;0.11;0.07;0.17;30.77;43.57;-36.53;150.0;30.0;150.0;
A3287;3288;0.13;0.07;0.17;32.38;46.36;-33.64;165.0;30.0;150.0;
A3288;3289;0.14;0.08;0.16;33.74;48.7;-30.54;180.0;30.0;150.0;
A3289;3290;0.15;0.08;0.16;34.79;50.46;-27.44;195.0;30.0;150.0;
A3290;3291;0.16;0.09;0.15;35.83;52.77;-24.49;210.0;30.0;150.0;
A3291;3292;0.17;0.09;0.15;36.73;55.09;-21.84;225.0;30.0;150.0;
A3292;3293;0.19;0.1;0.14;37.68;57.42;-18.97;240.0;30.0;150.0;
A3293;3294;0.2;0.1;0.14;38.66;59.73;-16.2;255.0;30.0;150.0;
A3294;3295;0.04;0.04;0.15;24.32;3.47;-42.68;0.0;45.0;150.0;
A3295;3296;0.04;0.04;0.15;24.64;4.45;-42.76;15.0;45.0;150.0;
A3296;3297;0.05;0.04;0.15;25.16;6.12;-42.73;30.0;45.0;150.0;
A3297;3298;0.05;0.05;0.16;25.9;8.94;-43.11;45.0;45.0;150.0;
A3298;3299;0.06;0.05;0.16;26.68;12.4;-43.21;60.0;45.0;150.0;
A3299;3300;0.07;0.05;0.17;27.41;16.68;-42.75;75.0;45.0;150.0;
A3300;3301;0.07;0.06;0.17;28.3;21.3;-41.92;90.0;45.0;150.0;
A3301;3302;0.08;0.06;0.17;29.41;26.11;-40.44;105.0;45.0;150.0;
A3302;3303;0.1;0.07;0.17;30.66;30.85;-38.65;120.0;45.0;150.0;
A3303;3304;0.11;0.07;0.18;32.24;35.49;-36.34;135.0;45.0;150.0;
A3304;3305;0.13;0.08;0.18;33.97;39.82;-34.07;150.0;45.0;150.0;
A3305;3306;0.14;0.09;0.18;35.63;43.21;-30.98;165.0;45.0;150.0;
A3306;3307;0.16;0.09;0.17;36.9;45.89;-27.66;180.0;45.0;150.0;
A3307;3308;0.17;0.1;0.17;38.1;48.28;-24.41;195.0;45.0;150.0;
A3308;3309;0.19;0.11;0.16;39.13;50.82;-21.36;210.0;45.0;150.0;
A3309;3310;0.2;0.11;0.16;39.99;53.29;-18.52;225.0;45.0;150.0;
A3310;3311;0.21;0.12;0.15;40.6;55.58;-16.03;240.0;45.0;150.0;
A3311;3312;0.22;0.12;0.15;41.19;57.75;-13.55;255.0;45.0;150.0;
A3312;3313;0.05;0.05;0.16;27.56;-1.43;-40.53;0.0;60.0;150.0;
A3313;3314;0.05;0.05;0.16;27.93;-0.35;-40.63;15.0;60.0;150.0;
A3314;3315;0.06;0.06;0.17;28.44;1.53;-40.69;30.0;60.0;150.0;
A3315;3316;0.06;0.06;0.17;29.24;4.29;-41.18;45.0;60.0;150.0;
A3316;3317;0.07;0.06;0.18;30.16;7.59;-41.1;60.0;60.0;150.0;
A3317;3318;0.08;0.07;0.18;30.9;11.62;-40.35;75.0;60.0;150.0;
A3318;3319;0.08;0.07;0.19;31.75;16.13;-39.37;90.0;60.0;150.0;
A3319;3320;0.1;0.07;0.19;32.76;21.04;-37.81;105.0;60.0;150.0;
A3320;3321;0.11;0.08;0.19;34.02;25.6;-35.58;120.0;60.0;150.0;
A3321;3322;0.12;0.09;0.19;35.52;30.38;-33.11;135.0;60.0;150.0;
A3322;3323;0.14;0.1;0.19;37.36;35.51;-31.02;150.0;60.0;150.0;
A3323;3324;0.16;0.11;0.19;38.99;39.37;-27.72;165.0;60.0;150.0;
A3324;3325;0.18;0.11;0.18;40.28;42.54;-24.2;180.0;60.0;150.0;
A3325;3326;0.2;0.12;0.18;41.57;45.46;-20.9;195.0;60.0;150.0;
A3326;3327;0.21;0.13;0.17;42.64;48.4;-17.82;210.0;60.0;150.0;
A3327;3328;0.22;0.13;0.17;43.47;51.03;-14.93;225.0;60.0;150.0;
A3328;3329;0.23;0.14;0.16;43.79;53.26;-12.66;240.0;60.0;150.0;
A3329;3330;0.24;0.14;0.15;43.99;55.27;-10.52;255.0;60.0;150.0;
A3330;3331;0.06;0.07;0.17;31.14;-6.48;-37.4;0.0;75.0;150.0;
A3331;3332;0.06;0.07;0.17;31.38;-5.43;-37.54;15.0;75.0;150.0;
A3332;3333;0.06;0.07;0.18;31.8;-3.8;-37.51;30.0;75.0;150.0;
A3333;3334;0.07;0.07;0.18;32.42;-1.25;-37.7;45.0;75.0;150.0;
A3334;3335;0.08;0.08;0.19;33.23;1.96;-37.5;60.0;75.0;150.0;
A3335;3336;0.08;0.08;0.19;34.18;5.92;-36.82;75.0;75.0;150.0;
A3336;3337;0.09;0.09;0.2;35.09;10.31;-35.77;90.0;75.0;150.0;
A3337;3338;0.11;0.09;0.19;35.97;14.98;-33.96;105.0;75.0;150.0;
A3338;3339;0.12;0.1;0.19;37.09;19.82;-31.76;120.0;75.0;150.0;
A3339;3340;0.14;0.1;0.19;38.58;24.82;-29.3;135.0;75.0;150.0;
A3340;3341;0.16;0.11;0.2;40.41;29.7;-26.79;150.0;75.0;150.0;
A3341;3342;0.18;0.13;0.2;42.1;34.15;-23.57;165.0;75.0;150.0;
A3342;3343;0.2;0.13;0.19;43.5;38.04;-20.1;180.0;75.0;150.0;
A3343;3344;0.22;0.15;0.19;44.95;41.79;-16.91;195.0;75.0;150.0;
A3344;3345;0.24;0.15;0.18;46.13;45.13;-13.88;210.0;75.0;150.0;
A3345;3346;0.25;0.16;0.18;47.04;48.06;-11.07;225.0;75.0;150.0;
A3346;3347;0.26;0.16;0.17;47.12;50.16;-8.87;240.0;75.0;150.0;
A3347;3348;0.26;0.16;0.16;47.02;51.96;-6.73;255.0;75.0;150.0;
A3348;3349;0.07;0.08;0.18;34.87;-11.49;-33.68;0.0;90.0;150.0;
A3349;3350;0.07;0.09;0.19;35.12;-10.69;-33.6;15.0;90.0;150.0;
A3350;3351;0.07;0.09;0.19;35.46;-9.19;-33.55;30.0;90.0;150.0;
A3351;3352;0.08;0.09;0.19;36.11;-7.07;-33.18;45.0;90.0;150.0;
A3352;3353;0.09;0.09;0.2;36.78;-4.01;-32.9;60.0;90.0;150.0;
A3353;3354;0.1;0.1;0.2;37.73;-0.26;-32.15;75.0;90.0;150.0;
A3354;3355;0.11;0.1;0.2;38.61;3.91;-31.07;90.0;90.0;150.0;
A3355;3356;0.12;0.11;0.2;39.41;8.51;-29.21;105.0;90.0;150.0;
A3356;3357;0.13;0.12;0.2;40.44;13.33;-27.04;120.0;90.0;150.0;
A3357;3358;0.15;0.12;0.2;41.83;18.35;-24.55;135.0;90.0;150.0;
A3358;3359;0.17;0.14;0.2;43.63;23.56;-22.2;150.0;90.0;150.0;
A3359;3360;0.19;0.15;0.2;45.25;28.34;-18.92;165.0;90.0;150.0;
A3360;3361;0.22;0.16;0.2;46.75;32.87;-15.57;180.0;90.0;150.0;
A3361;3362;0.24;0.17;0.19;48.31;37.14;-12.47;195.0;90.0;150.0;
A3362;3363;0.26;0.18;0.19;49.62;41.03;-9.49;210.0;90.0;150.0;
A3363;3364;0.28;0.19;0.19;50.62;44.33;-6.77;225.0;90.0;150.0;
A3364;3365;0.29;0.19;0.18;50.59;46.42;-4.63;240.0;90.0;150.0;
A3365;3366;0.29;0.19;0.17;50.28;48.13;-2.68;255.0;90.0;150.0;
A3366;3367;0.08;0.11;0.19;38.84;-17.1;-28.94;0.0;105.0;150.0;
A3367;3368;0.08;0.11;0.2;39.02;-16.18;-28.94;15.0;105.0;150.0;
A3368;3369;0.09;0.11;0.2;39.38;-14.9;-28.56;30.0;105.0;150.0;
A3369;3370;0.09;0.11;0.2;39.79;-12.79;-28.25;45.0;105.0;150.0;
A3370;3371;0.1;0.11;0.2;40.4;-10.09;-27.63;60.0;105.0;150.0;
A3371;3372;0.11;0.12;0.2;41.12;-6.71;-26.64;75.0;105.0;150.0;
A3372;3373;0.12;0.12;0.2;41.92;-2.81;-25.35;90.0;105.0;150.0;
A3373;3374;0.13;0.13;0.2;42.82;1.68;-23.73;105.0;105.0;150.0;
A3374;3375;0.14;0.14;0.2;43.77;6.4;-21.69;120.0;105.0;150.0;
A3375;3376;0.16;0.14;0.2;44.94;11.45;-19.23;135.0;105.0;150.0;
A3376;3377;0.18;0.16;0.2;46.54;16.84;-16.95;150.0;105.0;150.0;
A3377;3378;0.2;0.17;0.2;48.08;22.01;-14.0;165.0;105.0;150.0;
A3378;3379;0.23;0.18;0.2;49.64;26.88;-10.88;180.0;105.0;150.0;
A3379;3380;0.26;0.2;0.2;51.3;31.64;-7.81;195.0;105.0;150.0;
A3380;3381;0.28;0.21;0.19;52.75;36.01;-4.85;210.0;105.0;150.0;
A3381;3382;0.31;0.22;0.19;53.98;39.92;-2.07;225.0;105.0;150.0;
A3382;3383;0.31;0.22;0.18;53.98;42.13;-0.13;240.0;105.0;150.0;
A3383;3384;0.32;0.22;0.17;53.73;43.86;1.67;255.0;105.0;150.0;
A3384;3385;0.1;0.13;0.2;42.91;-22.55;-23.65;0.0;120.0;150.0;
A3385;3386;0.1;0.13;0.2;43.11;-21.81;-23.35;15.0;120.0;150.0;
